 55770.000000  0.097856  0.447303  -0.291223
 55771.000000  0.099919  0.446308  -0.290930
 55772.000000  0.101604  0.445878  -0.290748
 55773.000000  0.103137  0.445717  -0.290823
 55774.000000  0.104874  0.445634  -0.291148
 55775.000000  0.106979  0.444957  -0.291654
 55776.000000  0.109328  0.444442  -0.292325
 55777.000000  0.111763  0.443806  -0.292984
 55778.000000  0.114570  0.443243  -0.293593
 55779.000000  0.117274  0.442796  -0.293988
 55780.000000  0.119277  0.442391  -0.294129
 55781.000000  0.121144  0.441836  -0.294117
 55782.000000  0.123254  0.441142  -0.293961
 55783.000000  0.125592  0.440520  -0.293810
 55784.000000  0.127820  0.440072  -0.293610
 55785.000000  0.129628  0.439533  -0.293480
 55786.000000  0.131524  0.438997  -0.293460
 55787.000000  0.133078  0.438523  -0.293543
 55788.000000  0.134792  0.437408  -0.293714
 55789.000000  0.136683  0.436704  -0.293941
 55790.000000  0.138514  0.435947  -0.294182
 55791.000000  0.140347  0.435419  -0.294423
 55792.000000  0.141882  0.434610  -0.294612
 55793.000000  0.143261  0.433771  -0.294692
 55794.000000  0.144155  0.432791  -0.294661
 55795.000000  0.145499  0.431463  -0.294545
 55796.000000  0.146652  0.430487  -0.294400
 55797.000000  0.147662  0.429169  -0.294236
 55798.000000  0.148853  0.428107  -0.294150
 55799.000000  0.150211  0.427048  -0.294210
